,Label,Len
15166,Uninfected,4
15167,Uninfected,5
15168,Uninfected,4
15169,Uninfected,4
15170,Uninfected,6
15171,Uninfected,8
15172,Uninfected,5
15173,Uninfected,7
15174,Uninfected,8
15175,Uninfected,4
15176,Uninfected,5
15177,Uninfected,4
15178,Uninfected,3
15179,Uninfected,5
15180,Uninfected,4
15181,Uninfected,7
15182,Uninfected,6
15183,Uninfected,4
15184,Uninfected,4
15185,Uninfected,4
15186,Uninfected,7
15187,Uninfected,4
15188,Uninfected,3
15189,Uninfected,6
15190,Uninfected,3
15191,Uninfected,5
15192,Uninfected,5
15193,Uninfected,9
15194,Uninfected,5
15195,Uninfected,4
15196,Uninfected,5
15197,Uninfected,3
15198,Uninfected,4
15199,Uninfected,4
15200,Uninfected,5
15201,Uninfected,4
15202,Uninfected,5
15203,Uninfected,7
15204,Uninfected,4
15205,Uninfected,5
15206,Uninfected,7
15207,Uninfected,6
15208,Uninfected,3
15209,Uninfected,6
15210,Uninfected,7
15211,Uninfected,6
15212,Uninfected,5
15213,Uninfected,2
15214,Uninfected,4
15215,Uninfected,5
15216,Uninfected,4
15217,Uninfected,4
15218,Uninfected,4
15219,Uninfected,2
15220,Uninfected,2
15221,Uninfected,6
15222,Uninfected,4
15223,Uninfected,3
15224,Uninfected,5
15225,Uninfected,4
15226,Uninfected,4
15227,Uninfected,28
15228,Uninfected,5
15229,Uninfected,4
15230,Uninfected,6
15231,Uninfected,3
15232,Uninfected,4
15233,Uninfected,5
15234,Uninfected,4
15235,Uninfected,2
15236,Uninfected,6
15237,Uninfected,2
15238,Uninfected,5
15239,Uninfected,5
15240,Uninfected,5
15241,Uninfected,4
15242,Uninfected,1
15243,Uninfected,3
15244,Uninfected,3
15245,Uninfected,4
15246,Uninfected,6
15247,Uninfected,4
15248,Uninfected,5
15249,Uninfected,2
15250,Uninfected,7
15251,Uninfected,6
15252,Uninfected,4
15253,Uninfected,5
15254,Uninfected,4
15255,Uninfected,3
15256,Uninfected,11
15257,Uninfected,8
15258,Uninfected,4
15259,Uninfected,4
15260,Uninfected,5
15261,Uninfected,3
15262,Uninfected,3
15263,Uninfected,4
15264,Uninfected,5
15265,Uninfected,4
15266,Uninfected,3
15267,Uninfected,4
15268,Uninfected,1
15269,Uninfected,7
15270,Uninfected,4
15271,Uninfected,3
15272,Uninfected,7
15273,Uninfected,2
15274,Uninfected,3
15275,Uninfected,2
15276,Uninfected,5
15277,Uninfected,5
15278,Uninfected,7
15279,Uninfected,4
15280,Uninfected,4
15281,Uninfected,3
15282,Uninfected,3
15283,Uninfected,2
15284,Uninfected,7
15285,Uninfected,5
15286,Uninfected,5
15287,Uninfected,5
15288,Uninfected,5
15289,Uninfected,5
15290,Uninfected,8
15291,Uninfected,4
15292,Uninfected,4
15293,Uninfected,6
15294,Uninfected,4
15295,Uninfected,15
15296,Uninfected,4
15297,Uninfected,4
15298,Uninfected,4
15299,Uninfected,4
15300,Uninfected,2
15301,Uninfected,2
15302,Uninfected,4
15303,Uninfected,5
15304,Uninfected,6
15305,Uninfected,3
15306,Uninfected,3
15307,Uninfected,2
15308,Uninfected,1
15309,Uninfected,4
15310,Uninfected,4
15311,Uninfected,6
15312,Uninfected,4
15313,Uninfected,4
15314,Uninfected,4
15315,Uninfected,6
15316,Uninfected,5
15317,Uninfected,10
15318,Uninfected,2
15319,Uninfected,6
15320,Uninfected,4
15321,Uninfected,4
15322,Uninfected,5
15323,Uninfected,3
15324,Uninfected,6
15325,Uninfected,4
15326,Uninfected,5
15327,Uninfected,2
15328,Uninfected,3
15329,Uninfected,4
15330,Uninfected,2
15331,Uninfected,5
15332,Uninfected,3
15333,Uninfected,8
15334,Uninfected,5
15335,Uninfected,5
15336,Uninfected,4
15337,Uninfected,4
15338,Uninfected,4
15339,Uninfected,5
15340,Uninfected,4
15341,Uninfected,3
15342,Uninfected,2
15343,Uninfected,6
15344,Uninfected,4
15345,Uninfected,6
15346,Uninfected,4
15347,Uninfected,4
15348,Uninfected,4
15349,Uninfected,4
15350,Uninfected,3
15351,Uninfected,7
15352,Uninfected,4
15353,Uninfected,4
15354,Uninfected,6
15355,Uninfected,4
15356,Uninfected,5
15357,Uninfected,4
15358,Uninfected,3
15359,Uninfected,4
15360,Uninfected,4
15361,Uninfected,4
15362,Uninfected,2
15363,Uninfected,4
15364,Uninfected,4
15365,Uninfected,5
15366,Uninfected,4
15367,Uninfected,6
15368,Uninfected,5
15369,Uninfected,5
15370,Uninfected,4
15371,Uninfected,5
15372,Uninfected,5
15373,Uninfected,9
15374,Uninfected,5
15375,Uninfected,4
15376,Uninfected,4
15377,Uninfected,4
15378,Uninfected,5
15379,Uninfected,3
15380,Uninfected,4
15381,Uninfected,4
15382,Uninfected,14
15383,Uninfected,4
15384,Uninfected,6
15385,Uninfected,4
15386,Uninfected,3
15387,Uninfected,3
15388,Uninfected,4
15389,Uninfected,3
15390,Uninfected,4
15391,Uninfected,3
15392,Uninfected,6
15393,Uninfected,7
15394,Uninfected,4
15395,Uninfected,5
15396,Uninfected,4
15397,Uninfected,7
15398,Uninfected,4
15399,Uninfected,4
15400,Uninfected,5
15401,Uninfected,5
15402,Uninfected,3
15403,Uninfected,5
15404,Uninfected,5
15405,Uninfected,3
15406,Uninfected,4
15407,Uninfected,6
15408,Uninfected,5
15409,Uninfected,2
15410,Uninfected,4
15411,Uninfected,3
15412,Uninfected,5
15413,Uninfected,4
15414,Uninfected,5
15415,Uninfected,4
15416,Uninfected,7
15417,Uninfected,4
15418,Uninfected,5
15419,Uninfected,2
15420,Uninfected,4
15421,Uninfected,7
15422,Uninfected,5
15423,Uninfected,3
15424,Uninfected,7
15425,Uninfected,4
15426,Uninfected,4
15427,Uninfected,8
15428,Uninfected,5
15429,Uninfected,5
15430,Uninfected,7
15431,Uninfected,4
15432,Uninfected,4
15433,Uninfected,3
15434,Uninfected,3
15435,Uninfected,5
15436,Uninfected,4
15437,Uninfected,3
15438,Uninfected,4
15439,Uninfected,3
15440,Uninfected,4
15441,Uninfected,4
15442,Uninfected,4
15443,Uninfected,4
15444,Uninfected,3
15445,Uninfected,4
15446,Uninfected,5
15447,Uninfected,4
15448,Uninfected,4
15449,Uninfected,4
15450,Uninfected,4
15451,Uninfected,5
15452,Uninfected,4
15453,Uninfected,3
15454,Uninfected,2
15455,Uninfected,3
15456,Uninfected,5
15457,Uninfected,7
15458,Uninfected,4
15459,Uninfected,5
15460,Uninfected,2
15461,Uninfected,5
15462,Uninfected,5
15463,Uninfected,4
15464,Uninfected,6
15465,Uninfected,6
15466,Uninfected,3
15467,Uninfected,7
15468,Uninfected,4
15469,Uninfected,8
15470,Uninfected,4
15471,Uninfected,6
15472,Uninfected,4
15473,Uninfected,5
15474,Uninfected,4
15475,Uninfected,8
15476,Uninfected,7
15477,Uninfected,7
15478,Uninfected,4
15479,Uninfected,3
15480,Uninfected,2
15481,Uninfected,6
15482,Uninfected,4
15483,Uninfected,1
15484,Uninfected,5
15485,Uninfected,5
15486,Uninfected,4
15487,Uninfected,7
15488,Uninfected,4
15489,Uninfected,4
15490,Uninfected,5
15491,Uninfected,5
15492,Uninfected,2
15493,Uninfected,5
15494,Uninfected,3
15495,Uninfected,3
15496,Uninfected,12
15497,Uninfected,4
15498,Uninfected,4
15499,Uninfected,4
15500,Uninfected,4
15501,Uninfected,5
15502,Uninfected,4
15503,Uninfected,5
15504,Uninfected,7
15505,Uninfected,5
15506,Uninfected,4
15507,Uninfected,5
15508,Uninfected,5
15509,Uninfected,4
15510,Uninfected,4
15511,Uninfected,6
15512,Uninfected,4
15513,Uninfected,6
15514,Uninfected,4
15515,Uninfected,6
15516,Uninfected,4
15517,Uninfected,4
15518,Uninfected,6
15519,Uninfected,3
15520,Uninfected,3
15521,Uninfected,4
15522,Uninfected,7
15523,Uninfected,5
15524,Uninfected,6
15525,Uninfected,3
15526,Uninfected,3
15527,Uninfected,4
15528,Uninfected,5
15529,Uninfected,4
15530,Uninfected,6
15531,Uninfected,4
15532,Uninfected,5
15533,Uninfected,3
15534,Uninfected,4
15535,Uninfected,4
15536,Uninfected,4
15537,Uninfected,3
15538,Uninfected,5
15539,Uninfected,3
15540,Uninfected,7
15541,Uninfected,5
15542,Uninfected,5
15543,Uninfected,3
15544,Uninfected,5
15545,Uninfected,8
15546,Uninfected,12
15547,Uninfected,6
15548,Uninfected,7
15549,Uninfected,5
15550,Uninfected,4
15551,Uninfected,1
15552,Uninfected,4
15553,Uninfected,5
15554,Uninfected,8
15555,Uninfected,5
15556,Uninfected,5
15557,Uninfected,4
15558,Uninfected,2
15559,Uninfected,4
15560,Uninfected,5
15561,Uninfected,4
15562,Uninfected,4
15563,Uninfected,3
15564,Uninfected,1
15565,Uninfected,3
15566,Uninfected,5
15567,Uninfected,4
15568,Uninfected,4
15569,Uninfected,4
15570,Uninfected,4
15571,Uninfected,3
15572,Uninfected,4
15573,Uninfected,4
15574,Uninfected,7
15575,Uninfected,3
15576,Uninfected,4
15577,Uninfected,3
15578,Uninfected,6
15579,Uninfected,4
15580,Uninfected,1
15581,Uninfected,3
15582,Uninfected,4
15583,Uninfected,3
15584,Uninfected,6
15585,Uninfected,4
15586,Uninfected,4
15587,Uninfected,5
15588,Uninfected,6
15589,Uninfected,3
15590,Uninfected,3
15591,Uninfected,1
15592,Uninfected,6
15593,Uninfected,7
15594,Uninfected,6
15595,Uninfected,5
15596,Uninfected,5
15597,Uninfected,4
15598,Uninfected,4
15599,Uninfected,5
15600,Uninfected,5
15601,Uninfected,10
15602,Uninfected,3
15603,Uninfected,5
15604,Uninfected,4
15605,Uninfected,2
15606,Uninfected,5
15607,Uninfected,4
15608,Uninfected,6
15609,Uninfected,11
15610,Uninfected,6
15611,Uninfected,4
15612,Uninfected,4
15613,Uninfected,5
15614,Uninfected,3
15615,Uninfected,4
15616,Uninfected,4
15617,Uninfected,4
15618,Uninfected,4
15619,Uninfected,4
15620,Uninfected,4
15621,Uninfected,9
15622,Uninfected,4
15623,Uninfected,4
15624,Uninfected,4
15625,Uninfected,4
15626,Uninfected,2
15627,Uninfected,2
15628,Uninfected,5
15629,Uninfected,3
15630,Uninfected,4
15631,Uninfected,3
15632,Uninfected,5
15633,Uninfected,4
15634,Uninfected,4
15635,Uninfected,5
15636,Uninfected,8
15637,Uninfected,3
15638,Uninfected,5
15639,Uninfected,4
15640,Uninfected,4
15641,Uninfected,5
15642,Uninfected,3
15643,Uninfected,5
15644,Uninfected,3
15645,Uninfected,4
15646,Uninfected,5
15647,Uninfected,1
15648,Uninfected,6
15649,Uninfected,3
15650,Uninfected,3
15651,Uninfected,6
15652,Uninfected,4
15653,Uninfected,4
15654,Uninfected,3
15655,Uninfected,4
15656,Uninfected,3
15657,Uninfected,2
15658,Uninfected,5
15659,Uninfected,4
15660,Uninfected,10
15661,Uninfected,3
15662,Uninfected,4
15663,Uninfected,4
15664,Uninfected,7
15665,Uninfected,6
15666,Uninfected,4
15667,Uninfected,4
15668,Uninfected,2
15669,Uninfected,1
15670,Uninfected,4
15671,Uninfected,4
15672,Uninfected,7
15673,Uninfected,4
15674,Uninfected,5
15675,Uninfected,2
15676,Uninfected,2
15677,Uninfected,4
15678,Uninfected,4
15679,Uninfected,4
15680,Uninfected,5
15681,Uninfected,4
15682,Uninfected,4
15683,Uninfected,5
15684,Uninfected,3
15685,Uninfected,3
15686,Uninfected,6
15687,Uninfected,4
15688,Uninfected,4
15689,Uninfected,5
15690,Uninfected,8
15691,Uninfected,5
15692,Uninfected,4
15693,Uninfected,3
15694,Uninfected,4
15695,Uninfected,6
15696,Uninfected,2
15697,Uninfected,2
15698,Uninfected,8
15699,Uninfected,5
15700,Uninfected,6
15701,Uninfected,5
15702,Uninfected,5
15703,Uninfected,6
15704,Uninfected,4
15705,Uninfected,3
15706,Uninfected,8
15707,Uninfected,8
15708,Uninfected,9
15709,Uninfected,4
15710,Uninfected,4
15711,Uninfected,5
15712,Uninfected,5
15713,Uninfected,4
15714,Uninfected,3
15715,Uninfected,4
15716,Uninfected,7
15717,Uninfected,2
15718,Uninfected,6
15719,Uninfected,5
15720,Uninfected,7
15721,Uninfected,3
15722,Uninfected,11
15723,Uninfected,4
15724,Uninfected,4
15725,Uninfected,6
15726,Uninfected,7
15727,Uninfected,3
15728,Uninfected,5
15729,Uninfected,5
15730,Uninfected,2
15731,Uninfected,3
15732,Uninfected,6
15733,Uninfected,6
15734,Uninfected,6
15735,Uninfected,5
15736,Uninfected,3
15737,Uninfected,4
15738,Uninfected,4
15739,Uninfected,5
15740,Uninfected,3
15741,Uninfected,5
15742,Uninfected,3
15743,Uninfected,8
15744,Uninfected,4
15745,Uninfected,4
15746,Uninfected,3
15747,Uninfected,5
15748,Uninfected,2
15749,Uninfected,2
15750,Uninfected,4
15751,Uninfected,4
15752,Uninfected,5
15753,Uninfected,6
15754,Uninfected,3
15755,Uninfected,5
15756,Uninfected,4
15757,Uninfected,6
15758,Uninfected,5
15759,Uninfected,4
15760,Uninfected,4
15761,Uninfected,6
15762,Uninfected,3
15763,Uninfected,4
15764,Uninfected,5
15765,Uninfected,4
15766,Uninfected,3
15767,Uninfected,3
15768,Uninfected,4
15769,Uninfected,11
15770,Uninfected,2
15771,Uninfected,7
15772,Uninfected,5
15773,Uninfected,3
15774,Uninfected,2
15775,Uninfected,4
15776,Uninfected,3
15777,Uninfected,5
15778,Uninfected,4
15779,Uninfected,4
15780,Uninfected,4
15781,Uninfected,4
15782,Uninfected,5
15783,Uninfected,3
15784,Uninfected,4
15785,Uninfected,4
15786,Uninfected,1
15787,Uninfected,4
15788,Uninfected,4
15789,Uninfected,4
15790,Uninfected,5
15791,Uninfected,3
15792,Uninfected,4
15793,Uninfected,5
15794,Uninfected,4
15795,Uninfected,5
15796,Uninfected,4
15797,Uninfected,5
15798,Uninfected,5
15799,Uninfected,7
15800,Uninfected,4
15801,Uninfected,2
15802,Uninfected,6
15803,Uninfected,4
15804,Uninfected,2
15805,Uninfected,2
15806,Uninfected,4
15807,Uninfected,3
15808,Uninfected,3
15809,Uninfected,4
15810,Uninfected,3
15811,Uninfected,4
15812,Uninfected,3
15813,Uninfected,3
15814,Uninfected,3
15815,Uninfected,5
15816,Uninfected,4
15817,Uninfected,3
15818,Uninfected,5
15819,Uninfected,5
15820,Uninfected,3
15821,Uninfected,6
15822,Uninfected,3
15823,Uninfected,4
15824,Uninfected,3
15825,Uninfected,4
15826,Uninfected,4
15827,Uninfected,5
15828,Uninfected,4
15829,Uninfected,4
15830,Uninfected,3
15831,Uninfected,3
15832,Uninfected,5
15833,Uninfected,3
15834,Uninfected,6
15835,Uninfected,4
15836,Uninfected,4
15837,Uninfected,4
15838,Uninfected,4
15839,Uninfected,4
15840,Uninfected,4
15841,Uninfected,4
15842,Uninfected,9
15843,Uninfected,9
15844,Uninfected,7
15845,Uninfected,7
15846,Uninfected,16
15847,Uninfected,21
15848,Uninfected,16
15849,Uninfected,10
15850,Uninfected,16
15851,Uninfected,20
15852,Uninfected,8
15853,Uninfected,16
15854,Uninfected,5
15855,Uninfected,15
15856,Uninfected,23
15857,Uninfected,19
15858,Uninfected,19
15859,Uninfected,31
15860,Uninfected,24
15861,Uninfected,25
15862,Uninfected,11
15863,Uninfected,27
15864,Uninfected,19
15865,Uninfected,15
15866,Uninfected,13
15867,Uninfected,14
15868,Uninfected,26
15869,Uninfected,26
15870,Uninfected,19
15871,Uninfected,4
15872,Uninfected,18
15873,Uninfected,12
15874,Uninfected,8
15875,Uninfected,20
15876,Uninfected,18
15877,Uninfected,13
15878,Uninfected,24
15879,Uninfected,29
15880,Uninfected,16
15881,Uninfected,24
15882,Uninfected,4
15883,Uninfected,7
15884,Uninfected,9
15885,Uninfected,11
15886,Uninfected,10
15887,Uninfected,4
15888,Uninfected,4
15889,Uninfected,5
15890,Uninfected,5
15891,Uninfected,23
15892,Uninfected,11
15893,Uninfected,12
15894,Uninfected,11
15895,Uninfected,13
15896,Uninfected,13
15897,Uninfected,10
15898,Uninfected,4
15899,Uninfected,20
15900,Uninfected,12
15901,Uninfected,10
15902,Uninfected,8
15903,Uninfected,15
15904,Uninfected,11
15905,Uninfected,4
15906,Uninfected,7
15907,Uninfected,7
15908,Uninfected,18
15909,Uninfected,12
15910,Uninfected,5
15911,Uninfected,9
15912,Uninfected,6
15913,Uninfected,6
15914,Uninfected,5
15915,Uninfected,9
15916,Uninfected,6
15917,Uninfected,6
15918,Uninfected,5
15919,Uninfected,3
15920,Uninfected,4
15921,Uninfected,4
15922,Uninfected,9
15923,Uninfected,7
15924,Uninfected,6
15925,Uninfected,5
15926,Uninfected,7
15927,Uninfected,4
15928,Uninfected,8
15929,Uninfected,3
15930,Uninfected,4
15931,Uninfected,4
15932,Uninfected,7
15933,Uninfected,4
15934,Uninfected,6
15935,Uninfected,4
15936,Uninfected,7
15937,Uninfected,3
15938,Uninfected,5
15939,Uninfected,7
15940,Uninfected,5
15941,Uninfected,5
15942,Uninfected,4
15943,Uninfected,9
15944,Uninfected,5
15945,Uninfected,5
15946,Uninfected,5
15947,Uninfected,9
15948,Uninfected,3
15949,Uninfected,7
15950,Uninfected,7
15951,Uninfected,5
15952,Uninfected,4
15953,Uninfected,5
15954,Uninfected,5
15955,Uninfected,4
15956,Uninfected,5
15957,Uninfected,4
15958,Uninfected,5
15959,Uninfected,6
15960,Uninfected,19
15961,Uninfected,9
15962,Uninfected,16
15963,Uninfected,9
15964,Uninfected,3
15965,Uninfected,3
15966,Uninfected,3
15967,Uninfected,4
15968,Uninfected,8
15969,Uninfected,14
15970,Uninfected,6
15971,Uninfected,5
15972,Uninfected,3
15973,Uninfected,4
15974,Uninfected,5
15975,Uninfected,6
15976,Uninfected,3
15977,Uninfected,4
15978,Uninfected,8
15979,Uninfected,11
15980,Uninfected,6
15981,Uninfected,4
15982,Uninfected,3
15983,Uninfected,5
15984,Uninfected,4
15985,Uninfected,7
15986,Uninfected,6
15987,Uninfected,3
15988,Uninfected,2
15989,Uninfected,4
15990,Uninfected,4
15991,Uninfected,4
15992,Uninfected,3
15993,Uninfected,4
15994,Uninfected,5
15995,Uninfected,3
15996,Uninfected,5
15997,Uninfected,3
15998,Uninfected,4
15999,Uninfected,4
16000,Uninfected,4
16001,Uninfected,3
16002,Uninfected,4
16003,Uninfected,27
16004,Uninfected,7
16005,Uninfected,7
16006,Uninfected,4
16007,Uninfected,7
16008,Uninfected,2
16009,Uninfected,6
16010,Uninfected,4
16011,Uninfected,9
16012,Uninfected,4
16013,Uninfected,6
16014,Uninfected,6
16015,Uninfected,7
16016,Uninfected,4
16017,Uninfected,5
16018,Uninfected,3
16019,Uninfected,4
16020,Uninfected,4
16021,Uninfected,4
16022,Uninfected,4
16023,Uninfected,6
16024,Uninfected,7
16025,Uninfected,7
16026,Uninfected,3
16027,Uninfected,2
16028,Uninfected,4
16029,Uninfected,9
16030,Uninfected,5
16031,Uninfected,5
16032,Uninfected,3
16033,Uninfected,3
16034,Uninfected,8
16035,Uninfected,7
16036,Uninfected,12
16037,Uninfected,4
16038,Uninfected,5
16039,Uninfected,4
16040,Uninfected,5
16041,Uninfected,4
16042,Uninfected,5
16043,Uninfected,7
16044,Uninfected,5
16045,Uninfected,4
16046,Uninfected,5
16047,Uninfected,5
16048,Uninfected,7
16049,Uninfected,12
16050,Uninfected,5
16051,Uninfected,6
16052,Uninfected,8
16053,Uninfected,7
16054,Uninfected,6
16055,Uninfected,11
16056,Uninfected,10
16057,Uninfected,4
16058,Uninfected,6
16059,Uninfected,7
16060,Uninfected,7
16061,Uninfected,14
16062,Uninfected,7
16063,Uninfected,22
16064,Uninfected,7
16065,Uninfected,5
16066,Uninfected,6
16067,Uninfected,7
16068,Uninfected,6
16069,Uninfected,5
16070,Uninfected,5
16071,Uninfected,15
16072,Uninfected,9
16073,Uninfected,8
16074,Uninfected,10
16075,Uninfected,6
16076,Uninfected,7
16077,Uninfected,4
16078,Uninfected,5
16079,Uninfected,7
16080,Uninfected,6
16081,Uninfected,8
16082,Uninfected,5
16083,Uninfected,4
16084,Uninfected,3
16085,Uninfected,7
16086,Uninfected,4
16087,Uninfected,6
16088,Uninfected,5
16089,Uninfected,5
16090,Uninfected,4
16091,Uninfected,10
16092,Uninfected,8
16093,Uninfected,6
16094,Uninfected,5
16095,Uninfected,4
16096,Uninfected,7
16097,Uninfected,7
16098,Uninfected,9
16099,Uninfected,7
16100,Uninfected,6
16101,Uninfected,4
16102,Uninfected,4
16103,Uninfected,8
16104,Uninfected,16
16105,Uninfected,4
16106,Uninfected,6
16107,Uninfected,6
16108,Uninfected,9
16109,Uninfected,5
16110,Uninfected,4
16111,Uninfected,6
16112,Uninfected,8
16113,Uninfected,3
16114,Uninfected,4
16115,Uninfected,4
16116,Uninfected,4
16117,Uninfected,3
16118,Uninfected,4
16119,Uninfected,6
16120,Uninfected,4
16121,Uninfected,4
16122,Uninfected,3
16123,Uninfected,4
16124,Uninfected,2
16125,Uninfected,6
16126,Uninfected,4
16127,Uninfected,3
16128,Uninfected,4
16129,Uninfected,3
16130,Uninfected,5
16131,Uninfected,6
16132,Uninfected,4
16133,Uninfected,4
16134,Uninfected,2
16135,Uninfected,4
16136,Uninfected,2
16137,Uninfected,3
16138,Uninfected,4
16139,Uninfected,5
16140,Uninfected,4
16141,Uninfected,4
16142,Uninfected,4
16143,Uninfected,6
16144,Uninfected,2
16145,Uninfected,3
16146,Uninfected,6
16147,Uninfected,4
16148,Uninfected,7
16149,Uninfected,5
16150,Uninfected,5
16151,Uninfected,4
16152,Uninfected,2
16153,Uninfected,4
16154,Uninfected,4
16155,Uninfected,4
16156,Uninfected,4
16157,Uninfected,4
16158,Uninfected,5
16159,Uninfected,7
16160,Uninfected,2
16161,Uninfected,4
16162,Uninfected,3
16163,Uninfected,4
16164,Uninfected,11
16165,Uninfected,4
16166,Uninfected,5
16167,Uninfected,2
16168,Uninfected,4
16169,Uninfected,2
16170,Uninfected,4
16171,Uninfected,3
16172,Uninfected,6
16173,Uninfected,7
16174,Uninfected,6
16175,Uninfected,5
16176,Uninfected,9
16177,Uninfected,6
16178,Uninfected,6
16179,Uninfected,5
16180,Uninfected,3
16181,Uninfected,4
16182,Uninfected,6
16183,Uninfected,3
16184,Uninfected,7
16185,Uninfected,5
16186,Uninfected,5
16187,Uninfected,3
16188,Uninfected,3
16189,Uninfected,4
16190,Uninfected,3
16191,Uninfected,5
16192,Uninfected,3
16193,Uninfected,5
16194,Uninfected,5
16195,Uninfected,5
16196,Uninfected,5
16197,Uninfected,6
16198,Uninfected,3
16199,Uninfected,4
16200,Uninfected,4
16201,Uninfected,2
16202,Uninfected,3
16203,Uninfected,6
16204,Uninfected,3
16205,Uninfected,7
16206,Uninfected,2
16207,Uninfected,5
16208,Uninfected,5
16209,Uninfected,4
16210,Uninfected,4
16211,Uninfected,3
16212,Uninfected,7
16213,Uninfected,5
16214,Uninfected,4
16215,Uninfected,4
16216,Uninfected,5
16217,Uninfected,4
16218,Uninfected,4
16219,Uninfected,5
16220,Uninfected,3
16221,Uninfected,6
16222,Uninfected,3
16223,Uninfected,4
16224,Uninfected,5
16225,Uninfected,4
16226,Uninfected,5
16227,Uninfected,2
16228,Uninfected,4
16229,Uninfected,2
16230,Uninfected,5
16231,Uninfected,5
16232,Uninfected,3
16233,Uninfected,3
16234,Uninfected,5
16235,Uninfected,3
16236,Uninfected,4
16237,Uninfected,3
16238,Uninfected,3
16239,Uninfected,4
16240,Uninfected,4
16241,Uninfected,3
16242,Uninfected,9
16243,Uninfected,5
16244,Uninfected,6
16245,Uninfected,4
16246,Uninfected,4
16247,Uninfected,4
16248,Uninfected,5
16249,Uninfected,2
16250,Uninfected,6
16251,Uninfected,5
16252,Uninfected,6
16253,Uninfected,8
16254,Uninfected,4
16255,Uninfected,5
16256,Uninfected,15
16257,Uninfected,4
16258,Uninfected,4
16259,Uninfected,6
16260,Uninfected,5
16261,Uninfected,5
16262,Uninfected,6
16263,Uninfected,8
16264,Uninfected,3
16265,Uninfected,5
16266,Uninfected,5
16267,Uninfected,4
16268,Uninfected,5
16269,Uninfected,2
16270,Uninfected,5
16271,Uninfected,5
16272,Uninfected,3
16273,Uninfected,4
16274,Uninfected,4
16275,Uninfected,5
16276,Uninfected,3
16277,Uninfected,6
16278,Uninfected,4
16279,Uninfected,5
16280,Uninfected,5
16281,Uninfected,4
16282,Uninfected,4
16283,Uninfected,4
16284,Uninfected,4
16285,Uninfected,3
16286,Uninfected,3
16287,Uninfected,5
16288,Uninfected,5
16289,Uninfected,3
16290,Uninfected,5
16291,Uninfected,4
16292,Uninfected,5
16293,Uninfected,2
16294,Uninfected,4
16295,Uninfected,5
16296,Uninfected,3
16297,Uninfected,6
16298,Uninfected,4
16299,Uninfected,4
16300,Uninfected,3
16301,Uninfected,5
16302,Uninfected,4
16303,Uninfected,4
16304,Uninfected,5
16305,Uninfected,6
16306,Uninfected,5
16307,Uninfected,6
16308,Uninfected,4
16309,Uninfected,3
16310,Uninfected,2
16311,Uninfected,3
16312,Uninfected,3
16313,Uninfected,4
16314,Uninfected,5
16315,Uninfected,5
16316,Uninfected,5
16317,Uninfected,3
16318,Uninfected,4
16319,Uninfected,4
16320,Uninfected,2
16321,Uninfected,3
16322,Uninfected,10
16323,Uninfected,4
16324,Uninfected,4
16325,Uninfected,6
16326,Uninfected,2
16327,Uninfected,5
16328,Uninfected,3
16329,Uninfected,4
16330,Uninfected,6
16331,Uninfected,8
16332,Uninfected,4
16333,Uninfected,5
16334,Uninfected,4
16335,Uninfected,4
16336,Uninfected,9
16337,Uninfected,4
16338,Uninfected,4
16339,Uninfected,3
16340,Uninfected,4
16341,Uninfected,4
16342,Uninfected,2
16343,Uninfected,3
16344,Uninfected,3
16345,Uninfected,4
16346,Uninfected,6
16347,Uninfected,7
16348,Uninfected,3
16349,Uninfected,4
16350,Uninfected,2
16351,Uninfected,4
16352,Uninfected,7
16353,Uninfected,4
16354,Uninfected,5
16355,Uninfected,5
16356,Uninfected,4
16357,Uninfected,4
16358,Uninfected,4
16359,Uninfected,3
16360,Uninfected,3
16361,Uninfected,5
16362,Uninfected,6
16363,Uninfected,5
16364,Uninfected,4
16365,Uninfected,3
16366,Uninfected,4
16367,Uninfected,4
16368,Uninfected,4
16369,Uninfected,7
16370,Uninfected,5
16371,Uninfected,5
16372,Uninfected,4
16373,Uninfected,6
16374,Uninfected,4
16375,Uninfected,4
16376,Uninfected,4
16377,Uninfected,4
16378,Uninfected,5
16379,Uninfected,5
16380,Uninfected,2
16381,Uninfected,2
16382,Uninfected,3
16383,Uninfected,2
16384,Uninfected,6
16385,Uninfected,5
16386,Uninfected,4
16387,Uninfected,4
16388,Uninfected,7
16389,Uninfected,4
16390,Uninfected,6
16391,Uninfected,8
16392,Uninfected,6
16393,Uninfected,6
16394,Uninfected,3
16395,Uninfected,12
16396,Uninfected,4
16397,Uninfected,5
16398,Uninfected,5
16399,Uninfected,4
16400,Uninfected,4
16401,Uninfected,5
16402,Uninfected,3
16403,Uninfected,3
16404,Uninfected,3
16405,Uninfected,4
16406,Uninfected,4
16407,Uninfected,4
16408,Uninfected,7
16409,Uninfected,1
16410,Uninfected,4
16411,Uninfected,4
16412,Uninfected,6
16413,Uninfected,4
16414,Uninfected,5
16415,Uninfected,4
16416,Uninfected,4
16417,Uninfected,4
16418,Uninfected,4
16419,Uninfected,3
16420,Uninfected,3
16421,Uninfected,4
16422,Uninfected,2
16423,Uninfected,4
16424,Uninfected,4
16425,Uninfected,5
16426,Uninfected,4
16427,Uninfected,4
16428,Uninfected,4
16429,Uninfected,4
16430,Uninfected,3
16431,Uninfected,12
16432,Uninfected,5
16433,Uninfected,3
16434,Uninfected,5
16435,Uninfected,4
16436,Uninfected,4
16437,Uninfected,5
